model,horizon,fold_id,metric,value
N-HiTS,1,2,R2,-0.7347016586768533
N-HiTS,1,2,MASE,2.8464969154766475
N-HiTS,1,2,DA,42.25352112676056
N-HiTS,1,2,HitRate_0.5pct,1.1111111111111112
N-HiTS,1,2,fit_seconds,14.049596309661865
N-HiTS,1,2,pred_seconds,0.048654794692993164
N-HiTS,1,2,n_eval,90.0
N-BEATS,1,2,MAE,1.4862452019585501
N-BEATS,1,2,RMSE,1.845165323866515
N-BEATS,1,2,MAPE,2.1420273578193134
N-BEATS,1,2,sMAPE,2.177601451011869
N-BEATS,1,2,R2,-1.2603969969972337
N-BEATS,1,2,MASE,3.244775385175206
N-BEATS,1,2,DA,40.845070422535215
N-BEATS,1,2,HitRate_0.5pct,1.1111111111111112
N-BEATS,1,2,fit_seconds,15.01014757156372
N-BEATS,1,2,pred_seconds,0.07338762283325195
N-BEATS,1,2,n_eval,90.0
PatchTST,1,2,MAE,1.2425196160210503
PatchTST,1,2,RMSE,1.5854190997258202
PatchTST,1,2,MAPE,1.788896327951241
PatchTST,1,2,sMAPE,1.815039349109069
PatchTST,1,2,R2,-0.6687924443215776
PatchTST,1,2,MASE,2.7126728889348453
PatchTST,1,2,DA,42.25352112676056
PatchTST,1,2,HitRate_0.5pct,1.1111111111111112
PatchTST,1,2,fit_seconds,173.4911551475525
PatchTST,1,2,pred_seconds,0.050141096115112305
PatchTST,1,2,n_eval,90.0
TimeMixer,1,2,MAE,1.4330584038628469
TimeMixer,1,2,RMSE,1.8327183759469734
TimeMixer,1,2,MAPE,2.063015624629614
TimeMixer,1,2,sMAPE,2.098045825549069
TimeMixer,1,2,R2,-1.2300038957061807
TimeMixer,1,2,MASE,3.128657793643338
TimeMixer,1,2,DA,40.845070422535215
TimeMixer,1,2,HitRate_0.5pct,1.1111111111111112
TimeMixer,1,2,fit_seconds,6.6803879737854
TimeMixer,1,2,pred_seconds,0.054970741271972656
TimeMixer,1,2,n_eval,90.0
TSMixer,1,2,MAE,1.4194872368706597
TSMixer,1,2,RMSE,1.8537067542488446
TSMixer,1,2,MAPE,2.0419009048087586
TSMixer,1,2,sMAPE,2.077727595586303
TSMixer,1,2,R2,-1.2813725814390842
TSMixer,1,2,MASE,3.0990291774861105
TSMixer,1,2,DA,43.66197183098591
TSMixer,1,2,HitRate_0.5pct,1.1111111111111112
TSMixer,1,2,fit_seconds,2.101715087890625
TSMixer,1,2,pred_seconds,0.04333686828613281
TSMixer,1,2,n_eval,90.0
LSTMv2,1,3,MAE,7.208363766140408
LSTMv2,1,3,RMSE,7.719962444624636
LSTMv2,1,3,MAPE,9.342137948078502
LSTMv2,1,3,sMAPE,9.861897356966603
LSTMv2,1,3,R2,-5.170713771308114
LSTMv2,1,3,MASE,16.19353607559512
LSTMv2,1,3,DA,31.16883116883117
LSTMv2,1,3,HitRate_0.5pct,8.88888888888889
LSTMv2,1,3,fit_seconds,3.406470537185669
LSTMv2,1,3,pred_seconds,0.051209449768066406
LSTMv2,1,3,n_eval,90.0
GRU,1,3,MAE,4.697221883138021
GRU,1,3,RMSE,5.203334082549991
GRU,1,3,MAPE,6.063840892622525
GRU,1,3,sMAPE,6.293955945846308
GRU,1,3,R2,-1.8032927163903048
GRU,1,3,MASE,10.552274342336343
GRU,1,3,DA,32.467532467532465
GRU,1,3,HitRate_0.5pct,10.0
GRU,1,3,fit_seconds,6.3860180377960205
GRU,1,3,pred_seconds,0.1778557300567627
GRU,1,3,n_eval,90.0
N-HiTS,1,3,MAE,6.4521660529242615
N-HiTS,1,3,RMSE,7.20957285557817
N-HiTS,1,3,MAPE,8.335926933734674
N-HiTS,1,3,sMAPE,8.786581670618913
N-HiTS,1,3,R2,-4.411916206635588
N-HiTS,1,3,MASE,14.494743485969076
N-HiTS,1,3,DA,31.16883116883117
N-HiTS,1,3,HitRate_0.5pct,8.88888888888889
N-HiTS,1,3,fit_seconds,14.306493043899536
N-HiTS,1,3,pred_seconds,0.04279732704162598
N-HiTS,1,3,n_eval,90.0
N-BEATS,1,3,MAE,4.848948313395182
N-BEATS,1,3,RMSE,5.294312205970259
N-BEATS,1,3,MAPE,6.292017248456161
N-BEATS,1,3,sMAPE,6.534601104156879
N-BEATS,1,3,R2,-1.9184421572285624
N-BEATS,1,3,MASE,10.893126649697926
N-BEATS,1,3,DA,32.467532467532465
N-BEATS,1,3,HitRate_0.5pct,8.88888888888889
N-BEATS,1,3,fit_seconds,15.07773470878601
N-BEATS,1,3,pred_seconds,0.04232215881347656
N-BEATS,1,3,n_eval,90.0
PatchTST,1,3,MAE,5.824521280924479
PatchTST,1,3,RMSE,6.517802767607833
PatchTST,1,3,MAPE,7.523982791939542
PatchTST,1,3,sMAPE,7.89024146359628
PatchTST,1,3,R2,-3.423178058596309
PatchTST,1,3,MASE,13.084744131361148
PatchTST,1,3,DA,32.467532467532465
PatchTST,1,3,HitRate_0.5pct,8.88888888888889
PatchTST,1,3,fit_seconds,172.66910314559937
