horizon,model,metric,mean,std,min,max,count
5,N-BEATS,n_eval,86.0,0.0,86.0,86.0,5
5,N-HiTS,n_eval,86.0,0.0,86.0,86.0,5
5,PatchTST,n_eval,86.0,0.0,86.0,86.0,5
5,TSMixer,n_eval,86.0,0.0,86.0,86.0,5
5,TimeMixer,n_eval,86.0,0.0,86.0,86.0,5
5,GRU,n_eval,90.0,0.0,90.0,90.0,5
5,LSTMv2,n_eval,90.0,0.0,90.0,90.0,5
5,TSMixer,pred_seconds,0.045035266876220705,0.003450223427820626,0.04125475883483887,0.050357818603515625,5
5,N-BEATS,pred_seconds,0.04649839401245117,0.0032509777976329687,0.04178309440612793,0.04975080490112305,5
5,LSTMv2,pred_seconds,0.04971470832824707,0.0014203351937013568,0.047736406326293945,0.05121111869812012,5
5,TimeMixer,pred_seconds,0.05081815719604492,0.0028083688636200655,0.048272132873535156,0.05539727210998535,5
5,N-HiTS,pred_seconds,0.05417962074279785,0.01349450498334266,0.041826725006103516,0.07448625564575195,5
5,PatchTST,pred_seconds,0.05894560813903808,0.011564233445401612,0.04789400100708008,0.07497906684875488,5
5,GRU,pred_seconds,0.18318395614624022,0.0035780979432680432,0.17822980880737305,0.18720722198486328,5
5,TSMixer,sMAPE,3.126910780309122,2.5239505301620646,0.6077455619289072,6.263056214786461,5
5,N-BEATS,sMAPE,3.7385241943319514,2.893214868143788,1.2987687695907768,6.9428215658117285,5
5,N-HiTS,sMAPE,3.8912423282318604,3.4200310670396425,1.2524309867392809,9.168985682948142,5
5,TimeMixer,sMAPE,4.600810811624196,3.44776492466253,0.48346194916517854,9.067226511597513,5
5,PatchTST,sMAPE,5.420421855829439,6.432176638204905,0.5976511525902289,15.486119580817881,5
5,GRU,sMAPE,5.502893910564897,4.511102846150902,0.6102822419626213,10.866101452838311,5
5,LSTMv2,sMAPE,7.7488117084398835,5.699790639375417,2.485427951205333,15.950575384595489,5
20,LSTMv2,DA,28.760737847997383,20.482679025799108,6.741573033707865,56.32183908045977,5
20,N-HiTS,DA,31.175720992622406,26.307079089696863,1.4084507042253522,63.38028169014085,5
20,PatchTST,DA,35.23876592890677,26.793750863396752,5.633802816901409,67.6056338028169,5
20,TimeMixer,DA,36.222669349429914,25.59722846253744,2.8169014084507045,67.6056338028169,5
20,GRU,DA,36.702204865492654,23.40061732427027,6.741573033707865,65.06024096385542,5
20,N-BEATS,DA,37.223340040241446,30.07770691685443,1.4084507042253522,64.28571428571429,5
20,TSMixer,DA,40.48021462105969,26.16882763186596,5.633802816901409,70.4225352112676,5
20,LSTMv2,HitRate_0.5pct,16.444444444444446,15.780125021019712,4.444444444444445,40.0,5
20,N-HiTS,HitRate_0.5pct,19.436619718309856,25.43803904763826,0.0,61.97183098591549,5
20,GRU,HitRate_0.5pct,20.666666666666668,13.019453630606248,5.555555555555555,38.88888888888889,5
20,N-BEATS,HitRate_0.5pct,22.535211267605632,26.293175637456997,0.0,60.56338028169014,5
20,TimeMixer,HitRate_0.5pct,24.225352112676056,25.61289969580205,1.4084507042253522,67.6056338028169,5
20,PatchTST,HitRate_0.5pct,24.507042253521128,26.47362848866925,4.225352112676056,67.6056338028169,5
20,TSMixer,HitRate_0.5pct,26.76056338028169,25.09652067775417,2.8169014084507045,69.01408450704226,5
20,TSMixer,MAE,2.762824283223756,2.39099562066089,0.41321847405232176,5.460579993019642,5
20,N-BEATS,MAE,3.2883843667473585,2.8112640498338437,0.9710305442272775,6.889827898052375,5
20,N-HiTS,MAE,3.3429705784757373,3.059105279492466,0.8538581095950706,7.7376632690429705,5
20,TimeMixer,MAE,4.073022019937005,3.3879534076947824,0.3014440832003746,8.852934316715723,5
20,GRU,MAE,4.487356348334418,3.495627657195353,0.3783693101671012,8.35927116224501,5
20,PatchTST,MAE,5.176992799570862,6.7777550631494,0.39017566089898814,16.305712662817722,5
20,LSTMv2,MAE,6.259771465386285,4.093368601182724,2.048694661458333,11.884347710503473,5
20,TSMixer,MAPE,3.59662230110535,2.9079780889257,0.6160592390644628,7.01797778885749,5
20,N-BEATS,MAPE,4.284620903132063,3.365385620506301,1.4471424384846374,8.420345243946576,5
20,N-HiTS,MAPE,4.339995339791438,3.7548422885152766,1.2724406127715748,9.956890963240648,5
20,TimeMixer,MAPE,5.415469893659817,4.220209497117029,0.44916245649674424,11.21745858023093,5
20,GRU,MAPE,5.846583380101464,4.274195844871985,0.5635916263813093,9.913366874219435,5
20,PatchTST,MAPE,6.621781370033671,8.39012441791472,0.5815138822052539,20.33721364576155,5
20,LSTMv2,MAPE,8.224017757442853,4.746726773071173,2.9121834192028158,14.177793014177825,5
20,TSMixer,MASE,5.885290575016453,5.1720731755335265,0.8528477160866826,12.267152710299847,5
20,N-BEATS,MASE,6.96718461538533,5.948574605745975,2.004124292346578,13.93702590409937,5
20,N-HiTS,MASE,7.157493897190248,6.790695992915418,1.7622903726662573,17.38260350797257,5
