model,horizon,fold_id,metric,value,source
RandomForest,1,3,fit_seconds,1.6406517028808594,ml
RandomForest,1,3,pred_seconds,0.0468621253967285,ml
RandomForest,1,3,n_eval,90.0,ml
XGBoost,1,3,MAE,6.093309020996093,ml
XGBoost,1,3,RMSE,6.820526011614899,ml
XGBoost,1,3,MAPE,7.856661286854615,ml
XGBoost,1,3,sMAPE,8.256624437034628,ml
XGBoost,1,3,R2,-3.8166020476285,ml
XGBoost,1,3,MASE,13.68857380848882,ml
XGBoost,1,3,DA,31.16883116883117,ml
XGBoost,1,3,HitRate_0.5pct,8.88888888888889,ml
XGBoost,1,3,fit_seconds,2.0104095935821533,ml
XGBoost,1,3,pred_seconds,0.0040194988250732,ml
XGBoost,1,3,n_eval,90.0,ml
LightGBM,1,3,MAE,6.000245383951103,ml
LightGBM,1,3,RMSE,6.68776191489267,ml
LightGBM,1,3,MAPE,7.740259684374684,ml
LightGBM,1,3,sMAPE,8.124714849707775,ml
LightGBM,1,3,R2,-3.630913131657695,ml
LightGBM,1,3,MASE,13.479507033738486,ml
LightGBM,1,3,DA,31.16883116883117,ml
LightGBM,1,3,HitRate_0.5pct,8.88888888888889,ml
LightGBM,1,3,fit_seconds,0.656745433807373,ml
LightGBM,1,3,pred_seconds,0.0030310153961181,ml
LightGBM,1,3,n_eval,90.0,ml
CatBoost,1,3,MAE,6.477371137114233,ml
CatBoost,1,3,RMSE,7.114050295092117,ml
CatBoost,1,3,MAPE,8.369218283621507,ml
CatBoost,1,3,sMAPE,8.806869483482924,ml
CatBoost,1,3,R2,-4.240091727711085,ml
CatBoost,1,3,MASE,14.55136652184248,ml
CatBoost,1,3,DA,31.16883116883117,ml
CatBoost,1,3,HitRate_0.5pct,8.88888888888889,ml
CatBoost,1,3,fit_seconds,2.849536418914795,ml
CatBoost,1,3,pred_seconds,0.003227949142456,ml
CatBoost,1,3,n_eval,90.0,ml
Ridge,1,4,MAE,1.1891710280130494,ml
Ridge,1,4,RMSE,1.7721710464408575,ml
Ridge,1,4,MAPE,1.4834207437212266,ml
Ridge,1,4,sMAPE,1.4621624671916824,ml
Ridge,1,4,R2,0.8507669824001407,ml
Ridge,1,4,MASE,2.405503833630934,ml
Ridge,1,4,DA,57.89473684210527,ml
Ridge,1,4,HitRate_0.5pct,20.0,ml
Ridge,1,4,fit_seconds,0.0098230838775634,ml
Ridge,1,4,pred_seconds,0.0010173320770263,ml
Ridge,1,4,n_eval,90.0,ml
ElasticNet,1,4,MAE,1.0016200632343693,ml
ElasticNet,1,4,RMSE,1.6178707384790154,ml
ElasticNet,1,4,MAPE,1.2320015288851702,ml
ElasticNet,1,4,sMAPE,1.2192360954977544,ml
ElasticNet,1,4,R2,0.8756226533725228,ml
ElasticNet,1,4,MASE,2.0261180647646038,ml
ElasticNet,1,4,DA,50.877192982456144,ml
ElasticNet,1,4,HitRate_0.5pct,13.333333333333334,ml
ElasticNet,1,4,fit_seconds,0.1151106357574462,ml
ElasticNet,1,4,pred_seconds,0.0030388832092285,ml
ElasticNet,1,4,n_eval,90.0,ml
SVR_RBF,1,4,MAE,15.42916763589427,ml
SVR_RBF,1,4,RMSE,16.78018902822043,ml
SVR_RBF,1,4,MAPE,18.688063593229003,ml
SVR_RBF,1,4,sMAPE,21.03396556596621,ml
SVR_RBF,1,4,R2,-12.379729855186726,ml
SVR_RBF,1,4,MASE,31.21075187972938,ml
SVR_RBF,1,4,DA,54.38596491228071,ml
SVR_RBF,1,4,HitRate_0.5pct,16.666666666666664,ml
SVR_RBF,1,4,fit_seconds,0.2136759757995605,ml
SVR_RBF,1,4,pred_seconds,0.0171151161193847,ml
SVR_RBF,1,4,n_eval,90.0,ml
RandomForest,1,4,MAE,3.687471550943919,ml
RandomForest,1,4,RMSE,4.884865927195781,ml
RandomForest,1,4,MAPE,4.305067911169908,ml
RandomForest,1,4,sMAPE,4.439610048487311,ml
RandomForest,1,4,R2,-0.1338587186046012,ml
RandomForest,1,4,MASE,7.459168398192144,ml
RandomForest,1,4,DA,47.368421052631575,ml
RandomForest,1,4,HitRate_0.5pct,13.333333333333334,ml
RandomForest,1,4,fit_seconds,1.698028326034546,ml
RandomForest,1,4,pred_seconds,0.0448994636535644,ml
RandomForest,1,4,n_eval,90.0,ml
XGBoost,1,4,MAE,3.778524553087022,ml
XGBoost,1,4,RMSE,5.137012204285793,ml
XGBoost,1,4,MAPE,4.3871738609649205,ml
XGBoost,1,4,sMAPE,4.550704526373547,ml
XGBoost,1,4,R2,-0.2539344732461055,ml
XGBoost,1,4,MASE,7.643354138139751,ml
XGBoost,1,4,DA,54.38596491228071,ml
XGBoost,1,4,HitRate_0.5pct,16.666666666666664,ml
XGBoost,1,4,fit_seconds,2.0240869522094727,ml
XGBoost,1,4,pred_seconds,0.0037496089935302,ml
XGBoost,1,4,n_eval,90.0,ml
LightGBM,1,4,MAE,4.08357000787947,ml
LightGBM,1,4,RMSE,5.436334492968056,ml
LightGBM,1,4,MAPE,4.7450117198913,ml
LightGBM,1,4,sMAPE,4.932542781077541,ml
LightGBM,1,4,R2,-0.404319700801204,ml
LightGBM,1,4,MASE,8.26041257098855,ml
LightGBM,1,4,DA,52.63157894736842,ml
LightGBM,1,4,HitRate_0.5pct,15.555555555555555,ml
LightGBM,1,4,fit_seconds,0.6932971477508545,ml
LightGBM,1,4,pred_seconds,0.0020878314971923,ml
LightGBM,1,4,n_eval,90.0,ml
CatBoost,1,4,MAE,5.435083702622047,ml
CatBoost,1,4,RMSE,6.64406068410534,ml
CatBoost,1,4,MAPE,6.371229603695802,ml
CatBoost,1,4,sMAPE,6.676408254043277,ml
CatBoost,1,4,R2,-1.0975910829125213,ml
CatBoost,1,4,MASE,10.994309796301964,ml
CatBoost,1,4,DA,54.38596491228071,ml
CatBoost,1,4,HitRate_0.5pct,16.666666666666664,ml
CatBoost,1,4,fit_seconds,2.884720802307129,ml
CatBoost,1,4,pred_seconds,0.0025591850280761,ml
CatBoost,1,4,n_eval,90.0,ml
Ridge,5,0,MAE,0.4909814794669813,ml
Ridge,5,0,RMSE,0.5935359244010547,ml
Ridge,5,0,MAPE,0.7292720363328331,ml
Ridge,5,0,sMAPE,0.7307697358953051,ml
Ridge,5,0,R2,-1.7219295627300024,ml
Ridge,5,0,MASE,0.9742278832777872,ml
Ridge,5,0,DA,51.19047619047619,ml
Ridge,5,0,HitRate_0.5pct,15.555555555555555,ml
Ridge,5,0,fit_seconds,0.0086958408355712,ml
Ridge,5,0,pred_seconds,0.0010187625885009,ml
Ridge,5,0,n_eval,90.0,ml
ElasticNet,5,0,MAE,0.5848508860019873,ml
ElasticNet,5,0,RMSE,0.6597613405206609,ml
ElasticNet,5,0,MAPE,0.8690727164463415,ml
ElasticNet,5,0,sMAPE,0.8737729078436257,ml
ElasticNet,5,0,R2,-2.363230167893537,ml
ElasticNet,5,0,MASE,1.160487848383642,ml
ElasticNet,5,0,DA,57.14285714285714,ml
ElasticNet,5,0,HitRate_0.5pct,14.444444444444445,ml
ElasticNet,5,0,fit_seconds,0.1030566692352294,ml
ElasticNet,5,0,pred_seconds,0.0039787292480468,ml
ElasticNet,5,0,n_eval,90.0,ml
SVR_RBF,5,0,MAE,5.230666397796853,ml
SVR_RBF,5,0,RMSE,5.578951244608135,ml
SVR_RBF,5,0,MAPE,7.78082890366933,ml
SVR_RBF,5,0,sMAPE,8.143060776129797,ml
SVR_RBF,5,0,R2,-239.4850006836409,ml
SVR_RBF,5,0,MASE,10.37892724261216,ml
SVR_RBF,5,0,DA,58.333333333333336,ml
SVR_RBF,5,0,HitRate_0.5pct,14.444444444444445,ml
SVR_RBF,5,0,fit_seconds,0.0976710319519043,ml
SVR_RBF,5,0,pred_seconds,0.0105252265930175,ml
SVR_RBF,5,0,n_eval,90.0,ml
RandomForest,5,0,MAE,0.8608033574992776,ml
RandomForest,5,0,RMSE,1.066873118910096,ml
RandomForest,5,0,MAPE,1.2797117418632509,ml
RandomForest,5,0,sMAPE,1.273732167239925,ml
RandomForest,5,0,R2,-7.794444397818378,ml
RandomForest,5,0,MASE,1.7080453499088266,ml
RandomForest,5,0,DA,38.095238095238095,ml
RandomForest,5,0,HitRate_0.5pct,8.88888888888889,ml
RandomForest,5,0,fit_seconds,1.2263200283050537,ml
RandomForest,5,0,pred_seconds,0.0445859432220459,ml
RandomForest,5,0,n_eval,90.0,ml
XGBoost,5,0,MAE,0.792716488308377,ml
XGBoost,5,0,RMSE,1.073224957410051,ml
XGBoost,5,0,MAPE,1.1789247722869247,ml
XGBoost,5,0,sMAPE,1.1693669807789209,ml
XGBoost,5,0,R2,-7.899475031557705,ml
XGBoost,5,0,MASE,1.5729442733409813,ml
XGBoost,5,0,DA,45.23809523809524,ml
XGBoost,5,0,HitRate_0.5pct,15.555555555555555,ml
XGBoost,5,0,fit_seconds,1.9159026145935056,ml
XGBoost,5,0,pred_seconds,0.0030658245086669,ml
XGBoost,5,0,n_eval,90.0,ml
LightGBM,5,0,MAE,0.8248116399303436,ml
LightGBM,5,0,RMSE,1.0915814110736777,ml
LightGBM,5,0,MAPE,1.2271533546893247,ml
LightGBM,5,0,sMAPE,1.217390198529231,ml
LightGBM,5,0,R2,-8.206512022543203,ml
LightGBM,5,0,MASE,1.636628939536727,ml
LightGBM,5,0,DA,35.714285714285715,ml
LightGBM,5,0,HitRate_0.5pct,11.11111111111111,ml
LightGBM,5,0,fit_seconds,0.3588294982910156,ml
LightGBM,5,0,pred_seconds,0.0034930706024169,ml
LightGBM,5,0,n_eval,90.0,ml
CatBoost,5,0,MAE,0.7432992725316999,ml
CatBoost,5,0,RMSE,0.8933193793571693,ml
CatBoost,5,0,MAPE,1.104531956862668,ml
CatBoost,5,0,sMAPE,1.1131430448615298,ml
CatBoost,5,0,R2,-5.165898524938586,ml
CatBoost,5,0,MASE,1.4748883760475446,ml
CatBoost,5,0,DA,58.333333333333336,ml
CatBoost,5,0,HitRate_0.5pct,14.444444444444445,ml
CatBoost,5,0,fit_seconds,2.6381869316101074,ml
CatBoost,5,0,pred_seconds,0.0019714832305908,ml
CatBoost,5,0,n_eval,90.0,ml
Ridge,5,1,MAE,0.5009745784472427,ml
Ridge,5,1,RMSE,0.6324883807753888,ml
Ridge,5,1,MAPE,0.7469896955893885,ml
Ridge,5,1,sMAPE,0.7502496389791168,ml
Ridge,5,1,R2,-13.748243455958146,ml
Ridge,5,1,MASE,1.0339688370082905,ml
Ridge,5,1,DA,53.52112676056338,ml
Ridge,5,1,HitRate_0.5pct,4.444444444444445,ml
Ridge,5,1,fit_seconds,0.0072088241577148,ml
Ridge,5,1,pred_seconds,0.0,ml
Ridge,5,1,n_eval,90.0,ml
ElasticNet,5,1,MAE,0.2454237427459598,ml
ElasticNet,5,1,RMSE,0.3079240703050972,ml
ElasticNet,5,1,MAPE,0.365848326633666,ml
ElasticNet,5,1,sMAPE,0.3656892847049359,ml
ElasticNet,5,1,R2,-2.4956059710226715,ml
ElasticNet,5,1,MASE,0.5065336900881994,ml
ElasticNet,5,1,DA,43.66197183098591,ml
ElasticNet,5,1,HitRate_0.5pct,3.333333333333333,ml
ElasticNet,5,1,fit_seconds,0.1221191883087158,ml
ElasticNet,5,1,pred_seconds,0.0016498565673828,ml
ElasticNet,5,1,n_eval,90.0,ml
SVR_RBF,5,1,MAE,1.1169802894256082,ml
SVR_RBF,5,1,RMSE,1.3385828298728195,ml
SVR_RBF,5,1,MAPE,1.6646962356917292,ml
SVR_RBF,5,1,sMAPE,1.6847581183876228,ml
SVR_RBF,5,1,R2,-65.05804168533793,ml
SVR_RBF,5,1,MASE,2.3053521286414016,ml
SVR_RBF,5,1,DA,54.929577464788736,ml
SVR_RBF,5,1,HitRate_0.5pct,4.444444444444445,ml
SVR_RBF,5,1,fit_seconds,0.1179304122924804,ml
SVR_RBF,5,1,pred_seconds,0.0158538818359375,ml
SVR_RBF,5,1,n_eval,90.0,ml
RandomForest,5,1,MAE,0.5205795738400024,ml
RandomForest,5,1,RMSE,0.5884189022374695,ml
RandomForest,5,1,MAPE,0.7765067411727697,ml
RandomForest,5,1,sMAPE,0.7734504809374164,ml
RandomForest,5,1,R2,-11.764635731345033,ml
RandomForest,5,1,MASE,1.0744318767669825,ml
RandomForest,5,1,DA,47.88732394366197,ml
RandomForest,5,1,HitRate_0.5pct,7.777777777777778,ml
RandomForest,5,1,fit_seconds,1.2540102005004885,ml
RandomForest,5,1,pred_seconds,0.0448713302612304,ml
RandomForest,5,1,n_eval,90.0,ml
XGBoost,5,1,MAE,0.8626021491156689,ml
XGBoost,5,1,RMSE,0.9249661029660268,ml
XGBoost,5,1,MAPE,1.2860427094623017,ml
XGBoost,5,1,sMAPE,1.2766263917083105,ml
XGBoost,5,1,R2,-30.541825871616503,ml
XGBoost,5,1,MASE,1.7803373250722858,ml
XGBoost,5,1,DA,46.478873239436616,ml
XGBoost,5,1,HitRate_0.5pct,7.777777777777778,ml
XGBoost,5,1,fit_seconds,1.4511349201202393,ml
XGBoost,5,1,pred_seconds,0.0025749206542968,ml
XGBoost,5,1,n_eval,90.0,ml
LightGBM,5,1,MAE,0.4649660534575126,ml
LightGBM,5,1,RMSE,0.5478646668927055,ml
LightGBM,5,1,MAPE,0.6932851025356469,ml
LightGBM,5,1,sMAPE,0.6900591792874938,ml
LightGBM,5,1,R2,-10.065773588633109,ml
LightGBM,5,1,MASE,0.9596503100654388,ml
LightGBM,5,1,DA,46.478873239436616,ml
LightGBM,5,1,HitRate_0.5pct,7.777777777777778,ml
LightGBM,5,1,fit_seconds,0.356105089187622,ml
LightGBM,5,1,pred_seconds,0.0049998760223388,ml
LightGBM,5,1,n_eval,90.0,ml
CatBoost,5,1,MAE,0.332687836083324,ml
CatBoost,5,1,RMSE,0.3876055925847591,ml
CatBoost,5,1,MAPE,0.4959037623615042,ml
CatBoost,5,1,sMAPE,0.4972855839642571,ml
CatBoost,5,1,R2,-4.53879465096788,ml
CatBoost,5,1,MASE,0.6866393421160482,ml
CatBoost,5,1,DA,66.19718309859155,ml
CatBoost,5,1,HitRate_0.5pct,8.88888888888889,ml
CatBoost,5,1,fit_seconds,2.504528045654297,ml
CatBoost,5,1,pred_seconds,0.0019371509552001,ml
CatBoost,5,1,n_eval,90.0,ml
Ridge,5,2,MAE,0.408852477691065,ml
Ridge,5,2,RMSE,0.5197877585717182,ml
Ridge,5,2,MAPE,0.5942183030176363,ml
Ridge,5,2,sMAPE,0.5957581473902792,ml
Ridge,5,2,R2,0.8217890380910948,ml
Ridge,5,2,MASE,0.8926080663080662,ml
Ridge,5,2,DA,44.70588235294118,ml
Ridge,5,2,HitRate_0.5pct,15.555555555555555,ml
Ridge,5,2,fit_seconds,0.0067439079284667,ml
Ridge,5,2,pred_seconds,0.0,ml
Ridge,5,2,n_eval,90.0,ml
ElasticNet,5,2,MAE,0.3324569783663202,ml
ElasticNet,5,2,RMSE,0.4529178374068834,ml
ElasticNet,5,2,MAPE,0.4807517200926618,ml
ElasticNet,5,2,sMAPE,0.4817106933504087,ml
ElasticNet,5,2,R2,0.8646927181488003,ml
ElasticNet,5,2,MASE,0.7258211623567934,ml
ElasticNet,5,2,DA,57.647058823529406,ml
ElasticNet,5,2,HitRate_0.5pct,17.77777777777778,ml
ElasticNet,5,2,fit_seconds,0.1224637031555175,ml
ElasticNet,5,2,pred_seconds,0.0022621154785156,ml
ElasticNet,5,2,n_eval,90.0,ml
SVR_RBF,5,2,MAE,1.688952557829953,ml
SVR_RBF,5,2,RMSE,2.0173664998548744,ml
SVR_RBF,5,2,MAPE,2.433421892696213,ml
SVR_RBF,5,2,sMAPE,2.4758665583536192,ml
SVR_RBF,5,2,R2,-1.684429045179911,ml
SVR_RBF,5,2,MASE,3.687326747399097,ml
SVR_RBF,5,2,DA,31.76470588235294,ml
SVR_RBF,5,2,HitRate_0.5pct,7.777777777777778,ml
SVR_RBF,5,2,fit_seconds,0.1564879417419433,ml
SVR_RBF,5,2,pred_seconds,0.0108497142791748,ml
SVR_RBF,5,2,n_eval,90.0,ml
RandomForest,5,2,MAE,0.9917767602386718,ml
RandomForest,5,2,RMSE,1.2588539657044089,ml
RandomForest,5,2,MAPE,1.425723546220095,ml
RandomForest,5,2,sMAPE,1.4420855779498296,ml
RandomForest,5,2,R2,-0.0452809234154392,ml
RandomForest,5,2,MASE,2.165250266221552,ml
RandomForest,5,2,DA,28.235294117647054,ml
RandomForest,5,2,HitRate_0.5pct,7.777777777777778,ml
RandomForest,5,2,fit_seconds,1.45806622505188,ml
RandomForest,5,2,pred_seconds,0.0444786548614501,ml
RandomForest,5,2,n_eval,90.0,ml
XGBoost,5,2,MAE,1.2390271843804257,ml
XGBoost,5,2,RMSE,1.497586192965236,ml
XGBoost,5,2,MAPE,1.7839742146111048,ml
XGBoost,5,2,sMAPE,1.8073322028446892,ml
XGBoost,5,2,R2,-0.4793330997648348,ml
XGBoost,5,2,MASE,2.7050482007562238,ml
XGBoost,5,2,DA,28.235294117647054,ml
XGBoost,5,2,HitRate_0.5pct,7.777777777777778,ml
XGBoost,5,2,fit_seconds,1.41064190864563,ml
XGBoost,5,2,pred_seconds,0.0037903785705566,ml
XGBoost,5,2,n_eval,90.0,ml
LightGBM,5,2,MAE,1.0336470464735938,ml
LightGBM,5,2,RMSE,1.305795094262654,ml
LightGBM,5,2,MAPE,1.4861484072332871,ml
LightGBM,5,2,sMAPE,1.5037815599066318,ml
LightGBM,5,2,R2,-0.1246888382769275,ml
LightGBM,5,2,MASE,2.25666161205216,ml
LightGBM,5,2,DA,28.235294117647054,ml
LightGBM,5,2,HitRate_0.5pct,7.777777777777778,ml
LightGBM,5,2,fit_seconds,0.3604128360748291,ml
LightGBM,5,2,pred_seconds,0.0026202201843261,ml
LightGBM,5,2,n_eval,90.0,ml
CatBoost,5,2,MAE,1.282861521477811,ml
CatBoost,5,2,RMSE,1.5761892858229811,ml
CatBoost,5,2,MAPE,1.8451455462620323,ml
CatBoost,5,2,sMAPE,1.8709456054068316,ml
CatBoost,5,2,R2,-0.6386985214862151,ml
CatBoost,5,2,MASE,2.800747468852522,ml
CatBoost,5,2,DA,24.705882352941178,ml
CatBoost,5,2,HitRate_0.5pct,7.777777777777778,ml
CatBoost,5,2,fit_seconds,2.5123157501220703,ml
CatBoost,5,2,pred_seconds,0.0,ml
CatBoost,5,2,n_eval,90.0,ml
Ridge,5,3,MAE,1.341604952738214,ml
Ridge,5,3,RMSE,1.666356459826544,ml
Ridge,5,3,MAPE,1.7418767731954812,ml
Ridge,5,3,sMAPE,1.7610966416195923,ml
Ridge,5,3,R2,0.6960690172824675,ml
Ridge,5,3,MASE,3.0139056388098737,ml
Ridge,5,3,DA,41.86046511627907,ml
Ridge,5,3,HitRate_0.5pct,34.44444444444444,ml
Ridge,5,3,fit_seconds,0.0082848072052001,ml
Ridge,5,3,pred_seconds,0.0015821456909179,ml
Ridge,5,3,n_eval,90.0,ml
ElasticNet,5,3,MAE,1.7090686819888945,ml
ElasticNet,5,3,RMSE,1.9950560866265663,ml
ElasticNet,5,3,MAPE,2.213588552482487,ml
ElasticNet,5,3,sMAPE,2.244834734655531,ml
ElasticNet,5,3,R2,0.5643383075069555,ml
ElasticNet,5,3,MASE,3.839410198394513,ml
ElasticNet,5,3,DA,27.906976744186046,ml
ElasticNet,5,3,HitRate_0.5pct,21.11111111111111,ml
ElasticNet,5,3,fit_seconds,0.1334633827209472,ml
ElasticNet,5,3,pred_seconds,0.0042874813079833,ml
ElasticNet,5,3,n_eval,90.0,ml
SVR_RBF,5,3,MAE,8.89692171591073,ml
SVR_RBF,5,3,RMSE,9.720290219982658,ml
SVR_RBF,5,3,MAPE,11.446621873633765,ml
SVR_RBF,5,3,sMAPE,12.275950964717184,ml
SVR_RBF,5,3,R2,-9.341835352140455,ml
SVR_RBF,5,3,MASE,19.986869065223,ml
SVR_RBF,5,3,DA,29.069767441860467,ml
SVR_RBF,5,3,HitRate_0.5pct,22.22222222222222,ml
SVR_RBF,5,3,fit_seconds,0.171518325805664,ml
SVR_RBF,5,3,pred_seconds,0.0127906799316406,ml
SVR_RBF,5,3,n_eval,90.0,ml
RandomForest,5,3,MAE,6.459164157127627,ml
RandomForest,5,3,RMSE,7.117719260067815,ml
RandomForest,5,3,MAPE,8.293553120638654,ml
RandomForest,5,3,sMAPE,8.725791474451947,ml
RandomForest,5,3,R2,-4.545246600315263,ml
RandomForest,5,3,MASE,14.510464675486494,ml
RandomForest,5,3,DA,27.906976744186046,ml
RandomForest,5,3,HitRate_0.5pct,21.11111111111111,ml
RandomForest,5,3,fit_seconds,1.576077222824097,ml
RandomForest,5,3,pred_seconds,0.034743309020996,ml
RandomForest,5,3,n_eval,90.0,ml
XGBoost,5,3,MAE,6.662614491780598,ml
XGBoost,5,3,RMSE,7.279993463423103,ml
XGBoost,5,3,MAPE,8.562453932519475,ml
XGBoost,5,3,sMAPE,9.016081906412332,ml
XGBoost,5,3,R2,-4.8009768749776205,ml
XGBoost,5,3,MASE,14.967514352872408,ml
XGBoost,5,3,DA,27.906976744186046,ml
XGBoost,5,3,HitRate_0.5pct,21.11111111111111,ml
XGBoost,5,3,fit_seconds,1.5151610374450684,ml
XGBoost,5,3,pred_seconds,0.0030066967010498,ml
XGBoost,5,3,n_eval,90.0,ml
LightGBM,5,3,MAE,6.458696555834918,ml
LightGBM,5,3,RMSE,7.099139191632869,ml
LightGBM,5,3,MAPE,8.295462567391509,ml
LightGBM,5,3,sMAPE,8.725559340955593,ml
LightGBM,5,3,R2,-4.51633380350234,ml
LightGBM,5,3,MASE,14.509414212628606,ml
LightGBM,5,3,DA,29.069767441860467,ml
LightGBM,5,3,HitRate_0.5pct,22.22222222222222,ml
LightGBM,5,3,fit_seconds,0.3498508930206299,ml
LightGBM,5,3,pred_seconds,0.0045404434204101,ml
LightGBM,5,3,n_eval,90.0,ml
CatBoost,5,3,MAE,7.013844958620248,ml
CatBoost,5,3,RMSE,7.581794107163391,ml
CatBoost,5,3,MAPE,9.025214559759,ml
CatBoost,5,3,sMAPE,9.519466375256949,ml
CatBoost,5,3,R2,-5.291919077441957,ml
CatBoost,5,3,MASE,15.756551008088456,ml
CatBoost,5,3,DA,26.744186046511626,ml
CatBoost,5,3,HitRate_0.5pct,20.0,ml
CatBoost,5,3,fit_seconds,2.558917760848999,ml
CatBoost,5,3,pred_seconds,0.0016605854034423,ml
CatBoost,5,3,n_eval,90.0,ml
Ridge,5,4,MAE,3.5744291241310173,ml
Ridge,5,4,RMSE,5.079269375183801,ml
Ridge,5,4,MAPE,4.522962048334788,ml
Ridge,5,4,sMAPE,4.328911709198695,ml
Ridge,5,4,R2,-0.1543094794366326,ml
Ridge,5,4,MASE,7.230501549895537,ml
Ridge,5,4,DA,59.42028985507246,ml
Ridge,5,4,HitRate_0.5pct,36.66666666666666,ml
Ridge,5,4,fit_seconds,0.007770299911499,ml
Ridge,5,4,pred_seconds,0.0026166439056396,ml
Ridge,5,4,n_eval,90.0,ml
ElasticNet,5,4,MAE,2.4936792856563037,ml
ElasticNet,5,4,RMSE,3.845347377703163,ml
ElasticNet,5,4,MAPE,3.1178867388987324,ml
ElasticNet,5,4,sMAPE,3.0243159566720594,ml
ElasticNet,5,4,R2,0.3384069596001384,ml
ElasticNet,5,4,MASE,5.044316536634007,ml
ElasticNet,5,4,DA,59.42028985507246,ml
ElasticNet,5,4,HitRate_0.5pct,34.44444444444444,ml
ElasticNet,5,4,fit_seconds,0.1387808322906494,ml
ElasticNet,5,4,pred_seconds,0.0006780624389648,ml
ElasticNet,5,4,n_eval,90.0,ml
SVR_RBF,5,4,MAE,15.45415609436804,ml
SVR_RBF,5,4,RMSE,16.74635505062283,ml
SVR_RBF,5,4,MAPE,18.75886144591589,ml
SVR_RBF,5,4,sMAPE,21.100257832581413,ml
SVR_RBF,5,4,R2,-11.547591167418611,ml
SVR_RBF,5,4,MASE,31.261299556421115,ml
SVR_RBF,5,4,DA,46.3768115942029,ml
SVR_RBF,5,4,HitRate_0.5pct,31.11111111111111,ml
SVR_RBF,5,4,fit_seconds,0.1995470523834228,ml
SVR_RBF,5,4,pred_seconds,0.0136756896972656,ml
SVR_RBF,5,4,n_eval,90.0,ml
RandomForest,5,4,MAE,3.7080442570640217,ml
RandomForest,5,4,RMSE,4.759208767466512,ml
RandomForest,5,4,MAPE,4.369512088383706,ml
RandomForest,5,4,sMAPE,4.471865124740252,ml
RandomForest,5,4,R2,-0.0134195599308513,ml
RandomForest,5,4,MASE,7.5007837102660995,ml
RandomForest,5,4,DA,53.62318840579711,ml
RandomForest,5,4,HitRate_0.5pct,30.0,ml
RandomForest,5,4,fit_seconds,1.6259534358978271,ml
RandomForest,5,4,pred_seconds,0.0454850196838378,ml
RandomForest,5,4,n_eval,90.0,ml
XGBoost,5,4,MAE,4.093866519504123,ml
XGBoost,5,4,RMSE,5.445957281082316,ml
XGBoost,5,4,MAPE,4.773519086611101,ml
XGBoost,5,4,sMAPE,4.951657829478987,ml
XGBoost,5,4,R2,-0.3269917751053102,ml
XGBoost,5,4,MASE,8.281240776185838,ml
XGBoost,5,4,DA,47.82608695652174,ml
XGBoost,5,4,HitRate_0.5pct,32.22222222222222,ml
XGBoost,5,4,fit_seconds,1.5147135257720947,ml
XGBoost,5,4,pred_seconds,0.0010144710540771,ml
XGBoost,5,4,n_eval,90.0,ml
LightGBM,5,4,MAE,3.688204727736523,ml
LightGBM,5,4,RMSE,4.93291182731773,ml
LightGBM,5,4,MAPE,4.309113802440054,ml
LightGBM,5,4,sMAPE,4.444737962389232,ml
LightGBM,5,4,R2,-0.0887457580860959,ml
LightGBM,5,4,MASE,7.460651498220476,ml
LightGBM,5,4,DA,47.82608695652174,ml
LightGBM,5,4,HitRate_0.5pct,32.22222222222222,ml
LightGBM,5,4,fit_seconds,0.3795411586761474,ml
LightGBM,5,4,pred_seconds,0.0036971569061279,ml
LightGBM,5,4,n_eval,90.0,ml
CatBoost,5,4,MAE,5.211444620465482,ml
CatBoost,5,4,RMSE,6.635448062638629,ml
CatBoost,5,4,MAPE,6.086166575375075,ml
CatBoost,5,4,sMAPE,6.389498816209746,ml
CatBoost,5,4,R2,-0.96997302210834,ml
CatBoost,5,4,MASE,10.54192350635325,ml
CatBoost,5,4,DA,46.3768115942029,ml
CatBoost,5,4,HitRate_0.5pct,31.11111111111111,ml
CatBoost,5,4,fit_seconds,2.520857810974121,ml
CatBoost,5,4,pred_seconds,0.0,ml
CatBoost,5,4,n_eval,90.0,ml
Ridge,20,0,MAE,3.492745012215387,ml
Ridge,20,0,RMSE,3.701027340608171,ml
Ridge,20,0,MAPE,5.195890272187577,ml
Ridge,20,0,sMAPE,5.352126857413159,ml
Ridge,20,0,R2,-96.42249911756156,ml
Ridge,20,0,MASE,6.930464228047282,ml
Ridge,20,0,DA,56.32183908045977,ml
Ridge,20,0,HitRate_0.5pct,40.0,ml
Ridge,20,0,fit_seconds,0.0072584152221679,ml
Ridge,20,0,pred_seconds,0.0011241436004638,ml
Ridge,20,0,n_eval,90.0,ml
ElasticNet,20,0,MAE,1.5516588218699796,ml
ElasticNet,20,0,RMSE,1.7600821730569527,ml
ElasticNet,20,0,MAPE,2.3055195046048107,ml
ElasticNet,20,0,sMAPE,2.339936099578153,ml
ElasticNet,20,0,R2,-21.033351749024728,ml
ElasticNet,20,0,MASE,3.078872325776507,ml
ElasticNet,20,0,DA,56.32183908045977,ml
ElasticNet,20,0,HitRate_0.5pct,40.0,ml
ElasticNet,20,0,fit_seconds,0.1104078292846679,ml
ElasticNet,20,0,pred_seconds,0.0017223358154296,ml
ElasticNet,20,0,n_eval,90.0,ml
SVR_RBF,20,0,MAE,6.339524503649683,ml
SVR_RBF,20,0,RMSE,6.831970768314024,ml
